EMP_NO,ARROND,ARROND_NOM,Rue,Essence_ang,Date_Plantation,NOM_PARC,Coord_X,Coord_Y,Longitude,Latitude
54434,16,Verdun,,Norway Maple,,DE LA FONTAINE,301347.083,5036046.76,-73.544155,45.46434
54435,16,Verdun,,Sugar Maple,,DE LA FONTAINE,301338.812,5036050.568,-73.544261,45.464375
54436,16,Verdun,,Sugar Maple,,DE LA FONTAINE,301327.718,5036057.728,-73.544403,45.464439
54437,16,Verdun,,Sugar Maple,,DE LA FONTAINE,301322.59,5036059.45,-73.544468,45.464455
54438,16,Verdun,,Sugar Maple,,DE LA FONTAINE,301323.872,5036055.375,-73.544452,45.464418
54439,16,Verdun,,Colorado Spruce,,DE LA FONTAINE,301316.899,5036048.363,-73.544541,45.464355
54440,16,Verdun,,Red Ash,,DE LA FONTAINE,301285.238,5035983.946,-73.544946,45.463775
54442,16,Verdun,,Colorado Spruce,,DE LA FONTAINE,301278.996,5035964.323,-73.545025,45.463598
54443,16,Verdun,,Colorado Spruce,,DE LA FONTAINE,301280.61,5035963.516,-73.545005,45.463591
54444,16,Verdun,,Red Ash,,DE LA FONTAINE,301277.275,5035955.338,-73.545047,45.463517
54445,16,Verdun,,Red Ash,,DE LA FONTAINE,301272.188,5035942.356,-73.545112,45.463401
54446,16,Verdun,,Sugar Maple,,DE LA FONTAINE,301274.824,5035938.4,-73.545078,45.463365
54447,16,Verdun,,Sugar Maple,,DE LA FONTAINE,301271.792,5035935.133,-73.545117,45.463336
54448,16,Verdun,,Sugar Maple,,DE LA FONTAINE,301270.476,5035932.156,-73.545134,45.463309
54449,16,Verdun,,Sugar Maple,,DE LA FONTAINE,301274.44,5035929.598,-73.545083,45.463286
54450,16,Verdun,,Crab Apple,,DE LA FONTAINE,301279.851,5035927.281,-73.545014,45.463265
54451,16,Verdun,,Crab Apple,,DE LA FONTAINE,301304.643,5035920.686,-73.544697,45.463206
54452,16,Verdun,,Crab Apple,,DE LA FONTAINE,301315.899,5035918.058,-73.544553,45.463182
54453,16,Verdun,,Robinson Crab Apple,2021-10-20T00:00:00,DE LA FONTAINE,301322.43,5035918.319,-73.54447,45.463185
54454,16,Verdun,,Crab Apple,,DE LA FONTAINE,301323.844,5035926.642,-73.544452,45.463259
54455,16,Verdun,,Norway Maple,,DE LA FONTAINE,301340.953,5035996.898,-73.544233,45.463892
54456,16,Verdun,,Norway Maple,,DE LA FONTAINE,301343.749,5035993.764,-73.544197,45.463864
54458,16,Verdun,,Colorado Spruce,,DE LA FONTAINE,301361.38,5035984.35,-73.543972,45.463779
54459,16,Verdun,,Common Honey-Locust,,DE LA FONTAINE,301352.531,5035980.297,-73.544085,45.463742
54460,16,Verdun,,Littleleaf European Linden,,DE LA FONTAINE,301357.8,5035979.175,-73.544018,45.463732
54461,16,Verdun,,Littleleaf European Linden,,DE LA FONTAINE,301364.222,5035977.344,-73.543936,45.463716
54462,16,Verdun,,Littleleaf European Linden,,DE LA FONTAINE,301368.483,5035976.602,-73.543881,45.463709
54463,16,Verdun,,Common Honey-Locust,,DE LA FONTAINE,301373.573,5035974.87,-73.543816,45.463694
54464,16,Verdun,,Littleleaf European Linden,,DE LA FONTAINE,301379.461,5035974.039,-73.543741,45.463686
54465,16,Verdun,,Sugar Maple,,DE LA FONTAINE,301406.217,5035967.68,-73.543398,45.463629
54466,16,Verdun,,Sugar Maple,,DE LA FONTAINE,301399.104,5035967.508,-73.543489,45.463628
54467,16,Verdun,,Colorado Spruce,,DE LA FONTAINE,301392.579,5035967.881,-73.543573,45.463631
54468,16,Verdun,,Colorado Spruce,,DE LA FONTAINE,301389.425,5035967.622,-73.543613,45.463629
54469,16,Verdun,,Colorado Spruce,,DE LA FONTAINE,301390.62,5035966.512,-73.543598,45.463619
54470,16,Verdun,,Littleleaf European Linden,,DE LA FONTAINE,301390.56,5035964.012,-73.543599,45.463596
54471,16,Verdun,,Littleleaf European Linden,,DE LA FONTAINE,301387.963,5035963.541,-73.543632,45.463592
54472,16,Verdun,,Littleleaf European Linden,,DE LA FONTAINE,301388.263,5035956.006,-73.543628,45.463524
54473,16,Verdun,,Colorado Spruce,,DE LA FONTAINE,301386.17,5035956.193,-73.543655,45.463526
54474,16,Verdun,,Colorado Spruce,,DE LA FONTAINE,301385.216,5035951.943,-73.543667,45.463487
54475,16,Verdun,,Colorado Spruce,,DE LA FONTAINE,301384.636,5035950.747,-73.543674,45.463477
54476,16,Verdun,,Colorado Spruce,,DE LA FONTAINE,301384.271,5035945.881,-73.543679,45.463433
54477,16,Verdun,,Colorado Spruce,,DE LA FONTAINE,301382.502,5035943.083,-73.543702,45.463408
54478,16,Verdun,,Colorado Spruce,,DE LA FONTAINE,301382.789,5035935.407,-73.543698,45.463339
54479,16,Verdun,,Colorado Spruce,,DE LA FONTAINE,301377.628,5035933.119,-73.543764,45.463318
54480,16,Verdun,,Colorado Spruce,,DE LA FONTAINE,301376.321,5035932.076,-73.543781,45.463309
54482,16,Verdun,,Norway Maple,,DE LA FONTAINE,301370.936,5035926.791,-73.543849,45.463261
54483,16,Verdun,,Norway Maple,,DE LA FONTAINE,301376.777,5035925.808,-73.543775,45.463252
54484,16,Verdun,,Littleleaf European Linden,,DE LA FONTAINE,301379.726,5035926.271,-73.543737,45.463256
54485,16,Verdun,,Norway Maple,,DE LA FONTAINE,301379.885,5035922.369,-73.543735,45.463221
54486,16,Verdun,,Norway Maple,,DE LA FONTAINE,301385.179,5035921.992,-73.543667,45.463218
54487,16,Verdun,,Colorado Spruce,,DE LA FONTAINE,301467.83,5036204.156,-73.542612,45.465757
54488,16,Verdun,,"Plum, Cherry or Peach tree",,DE LA FONTAINE,301462.584,5036203.654,-73.542679,45.465753
54491,16,Verdun,,Norway Maple,,DE LA FONTAINE,301455.815,5036195.31,-73.542766,45.465678
54493,16,Verdun,,Norway Maple,,DE LA FONTAINE,301452.334,5036192.007,-73.54281,45.465648
54494,16,Verdun,,"Plum, Cherry or Peach tree",,DE LA FONTAINE,301446.554,5036192.903,-73.542884,45.465656
54495,16,Verdun,,Red Oak,,DE LA FONTAINE,301444.178,5036187.463,-73.542915,45.465607
54496,16,Verdun,,Norway Maple,,DE LA FONTAINE,301443.757,5036182.432,-73.54292,45.465562
54497,16,Verdun,,Red Oak,,DE LA FONTAINE,301439.963,5036185.922,-73.542968,45.465593
54498,16,Verdun,,Red Oak,,DE LA FONTAINE,301438.359,5036181.958,-73.542989,45.465557
54499,16,Verdun,,Red Oak,,DE LA FONTAINE,301433.774,5036182.377,-73.543048,45.465561
54500,16,Verdun,,Red Ash,,DE LA FONTAINE,301437.553,5036177.14,-73.542999,45.465514
54501,16,Verdun,,Red Oak,,DE LA FONTAINE,301433.443,5036177.554,-73.543052,45.465518
54502,16,Verdun,,Colorado Spruce,,DE LA FONTAINE,301432.011,5036173.225,-73.54307,45.465479
54503,16,Verdun,,Colorado Spruce,,DE LA FONTAINE,301427.651,5036173.971,-73.543126,45.465486
54504,16,Verdun,,Colorado Spruce,,DE LA FONTAINE,301427.868,5036169.444,-73.543123,45.465445
54505,16,Verdun,,Red Ash,,DE LA FONTAINE,301426.251,5036165.492,-73.543144,45.465409
54506,16,Verdun,,Basswood,,DE LA FONTAINE,301421.863,5036168.754,-73.5432,45.465439
54507,16,Verdun,,Basswood,,DE LA FONTAINE,301420.585,5036165.523,-73.543216,45.46541
54508,16,Verdun,,Red Ash,,DE LA FONTAINE,301420.765,5036159.156,-73.543214,45.465352
54509,16,Verdun,,Basswood,,DE LA FONTAINE,301415.005,5036161.632,-73.543287,45.465374
54510,16,Verdun,,"Plum, Cherry or Peach tree",,DE LA FONTAINE,301415.996,5036157.065,-73.543275,45.465333
54511,16,Verdun,,Norway Maple,,DE LA FONTAINE,301415.759,5036153.687,-73.543278,45.465303
54512,16,Verdun,,"Plum, Cherry or Peach tree",,DE LA FONTAINE,301410.155,5036156.002,-73.543349,45.465324
54513,16,Verdun,,Austrian Pine,,DE LA FONTAINE,301414.82,5036150.963,-73.54329,45.465278
54514,16,Verdun,,Austrian Pine,,DE LA FONTAINE,301414.415,5036149.153,-73.543295,45.465262
54515,16,Verdun,,Colorado Spruce,,DE LA FONTAINE,301411.65,5036150.278,-73.54333,45.465272
54516,16,Verdun,,"Plum, Cherry or Peach tree",,DE LA FONTAINE,301407.196,5036151.505,-73.543387,45.465283
54517,16,Verdun,,Colorado Spruce,,DE LA FONTAINE,301405.052,5036140.892,-73.543415,45.465188
54518,16,Verdun,,Colorado Spruce,,DE LA FONTAINE,301403.199,5036141.456,-73.543438,45.465193
54519,16,Verdun,,"Plum, Cherry or Peach tree",,DE LA FONTAINE,301401.872,5036145.295,-73.543455,45.465227
54520,16,Verdun,,Colorado Spruce,,DE LA FONTAINE,301398.155,5036143.819,-73.543503,45.465214
54521,16,Verdun,,Colorado Spruce,,DE LA FONTAINE,301398.888,5036140.485,-73.543493,45.465184
54522,16,Verdun,,Colorado Spruce,,DE LA FONTAINE,301394.509,5036140.684,-73.543549,45.465186
54523,16,Verdun,,Colorado Spruce,,DE LA FONTAINE,301396.887,5036135.787,-73.543519,45.465142
54524,16,Verdun,,Basswood,,DE LA FONTAINE,301392.517,5036134.121,-73.543575,45.465127
54525,16,Verdun,,Austrian Pine,,DE LA FONTAINE,301395.469,5036129.532,-73.543537,45.465086
54526,16,Verdun,,Basswood,,DE LA FONTAINE,301388.325,5036132.709,-73.543628,45.465114
54527,16,Verdun,,Norway Maple,,DE LA FONTAINE,301389.94,5036129.64,-73.543608,45.465086
54528,16,Verdun,,Austrian Pine,,DE LA FONTAINE,301391.841,5036127.812,-73.543583,45.46507
54529,16,Verdun,,Basswood,,DE LA FONTAINE,301386.786,5036130.878,-73.543648,45.465098
54530,16,Verdun,,Red Ash,,DE LA FONTAINE,301387.212,5036127.773,-73.543643,45.46507
54531,16,Verdun,,Red Oak,,DE LA FONTAINE,301381.975,5036129.258,-73.54371,45.465083
54532,16,Verdun,,Red Oak,,DE LA FONTAINE,301382.036,5036126.26,-73.543709,45.465056
54533,16,Verdun,,Red Oak,,DE LA FONTAINE,301378.682,5036125.554,-73.543752,45.46505
54534,16,Verdun,,Red Ash,,DE LA FONTAINE,301381.916,5036120.686,-73.54371,45.465006
54535,16,Verdun,,Red Oak,,DE LA FONTAINE,301376.251,5036120.356,-73.543783,45.465003
54536,16,Verdun,,Red Oak,,DE LA FONTAINE,301372.384,5036120.509,-73.543832,45.465004
54537,16,Verdun,,Red Ash,,DE LA FONTAINE,301376.968,5036116.25,-73.543774,45.464966
54538,16,Verdun,,Austrian Pine,,DE LA FONTAINE,301231.333,5035879.704,-73.545634,45.462837
54539,16,Verdun,,Austrian Pine,,DE LA FONTAINE,301229.929,5035882.069,-73.545652,45.462858
54540,16,Verdun,,Austrian Pine,,DE LA FONTAINE,301233.521,5035882.862,-73.545606,45.462865
54542,16,Verdun,,Austrian Pine,,DE LA FONTAINE,301238.672,5035883.619,-73.54554,45.462872
54543,16,Verdun,,Red Ash,,DE LA FONTAINE,301235.154,5035887.403,-73.545585,45.462906
54544,16,Verdun,,Austrian Pine,,DE LA FONTAINE,301240.636,5035884.828,-73.545515,45.462883
54545,16,Verdun,,Red Ash,,DE LA FONTAINE,301243.798,5035881.352,-73.545475,45.462852
54547,16,Verdun,,Red Ash,,DE LA FONTAINE,301248.496,5035882.093,-73.545415,45.462858
54548,16,Verdun,,Colorado Spruce,,DE LA FONTAINE,301246.155,5035885.778,-73.545445,45.462891
54549,16,Verdun,,Colorado Spruce,,DE LA FONTAINE,301242.752,5035890.691,-73.545488,45.462936
54550,16,Verdun,,Red Ash,,DE LA FONTAINE,301248.819,5035891.038,-73.545411,45.462939
54551,16,Verdun,,Red Ash,,DE LA FONTAINE,301243.985,5035898.57,-73.545473,45.463006
54552,16,Verdun,,Colorado Spruce,,DE LA FONTAINE,301250.709,5035895.784,-73.545387,45.462981
54553,16,Verdun,,Colorado Spruce,,DE LA FONTAINE,301253.673,5035901.246,-73.545349,45.463031
54554,16,Verdun,,Colorado Spruce,,DE LA FONTAINE,301252.151,5035906.668,-73.545368,45.463079
54555,16,Verdun,,Norway Maple,,DE LA FONTAINE,301258.457,5035907.273,-73.545288,45.463085
54557,16,Verdun,,"Plum, Cherry or Peach tree",,DE LA FONTAINE,301262.746,5035907.347,-73.545233,45.463086
54558,16,Verdun,,"Plum, Cherry or Peach tree",,DE LA FONTAINE,301265.657,5035912.91,-73.545195,45.463136
54559,16,Verdun,,"Plum, Cherry or Peach tree",,DE LA FONTAINE,301266.33,5035915.069,-73.545187,45.463155
54560,16,Verdun,,"Plum, Cherry or Peach tree",,DE LA FONTAINE,301250.285,5035877.923,-73.545392,45.462821
54561,16,Verdun,,Red Ash,,DE LA FONTAINE,301248.876,5035873.788,-73.54541,45.462783
54562,16,Verdun,,Colorado Spruce,,DE LA FONTAINE,301252.501,5035869.038,-73.545363,45.462741
54563,16,Verdun,,Colorado Spruce,,DE LA FONTAINE,301256.554,5035869.549,-73.545312,45.462745
54564,16,Verdun,,Colorado Spruce,,DE LA FONTAINE,301255.737,5035872,-73.545322,45.462767
54565,16,Verdun,,Colorado Spruce,,DE LA FONTAINE,301260.457,5035873.453,-73.545262,45.462781
54568,16,Verdun,,Red Ash,,DE LA FONTAINE,301263.991,5035868.138,-73.545216,45.462733
54570,16,Verdun,,Norway Spruce,,DE LA FONTAINE,301262.698,5035870.827,-73.545233,45.462757
54572,16,Verdun,,Colorado Spruce,,DE LA FONTAINE,301264.532,5035874.676,-73.54521,45.462792
54573,16,Verdun,,Colorado Spruce,,DE LA FONTAINE,301265.014,5035878.808,-73.545203,45.462829
54574,16,Verdun,,Colorado Spruce,,DE LA FONTAINE,301266.972,5035881.828,-73.545178,45.462856
54575,16,Verdun,,Colorado Spruce,,DE LA FONTAINE,301266.064,5035884.279,-73.54519,45.462878
54576,16,Verdun,,"Plum, Cherry or Peach tree",,DE LA FONTAINE,301257.674,5035891.685,-73.545297,45.462945
54578,16,Verdun,,Norway Maple,,DE LA FONTAINE,301271.424,5035899.66,-73.545122,45.463016
54579,16,Verdun,,Western Catalpa,2021-10-28T00:00:00,DE LA FONTAINE,301270.26,5035907.877,-73.545137,45.46309
54582,16,Verdun,,"Plum, Cherry or Peach tree",,DE LA FONTAINE,301268.756,5035923.788,-73.545156,45.463234
54583,16,Verdun,,"Plum, Cherry or Peach tree",,DE LA FONTAINE,301274.21,5035921.411,-73.545086,45.463212
54584,16,Verdun,,"Plum, Cherry or Peach tree",,DE LA FONTAINE,301283.409,5035918.768,-73.544969,45.463188
54585,16,Verdun,,"Plum, Cherry or Peach tree",,DE LA FONTAINE,301301.894,5035914.874,-73.544732,45.463153
54586,16,Verdun,,Bauman's Horsechesnut,2021-11-03T00:00:00,DE LA FONTAINE,301302.112,5035909.539,-73.544729,45.463105
54587,16,Verdun,,Littleleaf European Linden,,DE LA FONTAINE,301314.342,5035906.989,-73.544573,45.463083
54589,16,Verdun,,Ulmus x Valley Forge,2021-10-28T00:00:00,DE LA FONTAINE,301331.785,5035872.555,-73.54435,45.462773
54594,16,Verdun,,Acer x freemanii Marmo,2021-10-28T00:00:00,DE LA FONTAINE,301338.223,5035886.589,-73.544267,45.462899
54595,16,Verdun,,"Plum, Cherry or Peach tree",,DE LA FONTAINE,301338.814,5035888.327,-73.54426,45.462915
54596,16,Verdun,,"Plum, Cherry or Peach tree",,DE LA FONTAINE,301337.725,5035888.599,-73.544274,45.462917
54597,16,Verdun,,"Plum, Cherry or Peach tree",,DE LA FONTAINE,301337.18,5035888.872,-73.544281,45.46292
54599,16,Verdun,,Ulmus x Valley Forge,2021-10-28T00:00:00,DE LA FONTAINE,301338.572,5035893.579,-73.544263,45.462962
54600,16,Verdun,,Red Ash,,DE LA FONTAINE,301340.701,5035903.736,-73.544236,45.463053
54601,16,Verdun,,Red Ash,,DE LA FONTAINE,301331.386,5035906.395,-73.544355,45.463077
54602,16,Verdun,,Sugar Maple,,DE LA FONTAINE,301323.521,5035898.602,-73.544455,45.463007
54603,16,Verdun,,Sugar Maple,,DE LA FONTAINE,301328.794,5035897.089,-73.544388,45.462994
54609,16,Verdun,,Sugar Maple,,DE LA FONTAINE,301318.863,5035881.944,-73.544515,45.462857
54610,16,Verdun,,Common Honey-Locust,,DE LA FONTAINE,301358.615,5035917.833,-73.544007,45.46318
54614,16,Verdun,,Crab Apple,,DE LA FONTAINE,301363.925,5035935.202,-73.543939,45.463337
54615,16,Verdun,,"Plum, Cherry or Peach tree",,DE LA FONTAINE,301361.172,5035935.684,-73.543974,45.463341
54616,16,Verdun,,Crab Apple,,DE LA FONTAINE,301357.488,5035936.512,-73.544021,45.463348
54617,16,Verdun,,"Plum, Cherry or Peach tree",,DE LA FONTAINE,301347.031,5035939.839,-73.544155,45.463378
54618,16,Verdun,,"Plum, Cherry or Peach tree",,DE LA FONTAINE,301344.93,5035942.196,-73.544182,45.4634
54620,16,Verdun,,Basswood,,DE LA FONTAINE,301339.438,5035927.794,-73.544252,45.46327
54621,16,Verdun,,Littleleaf European Linden,,DE LA FONTAINE,301332.885,5035924.566,-73.544336,45.463241
54622,16,Verdun,,Bauman's Horsechesnut,2021-10-20T00:00:00,DE LA FONTAINE,301334.75,5035933.042,-73.544312,45.463317
54623,16,Verdun,,Robinson Crab Apple,2021-10-20T00:00:00,DE LA FONTAINE,301338.021,5035946.805,-73.54427,45.463441
54626,16,Verdun,,Red Ash,,DE LA FONTAINE,301337.437,5035965.195,-73.544278,45.463606
54628,16,Verdun,,Red Ash,,DE LA FONTAINE,301327.421,5035978.581,-73.544406,45.463727
54629,16,Verdun,,Crab Apple,,DE LA FONTAINE,301362.883,5035965.525,-73.543953,45.46361
54632,16,Verdun,,"Plum, Cherry or Peach tree",,DE LA FONTAINE,301335.235,5035989.046,-73.544306,45.463821
54633,16,Verdun,,"Plum, Cherry or Peach tree",,DE LA FONTAINE,301332.631,5035994.247,-73.54434,45.463868
54640,16,Verdun,,"Plum, Cherry or Peach tree",,DE LA FONTAINE,301355.227,5036049.515,-73.544051,45.464365
54641,16,Verdun,,"Plum, Cherry or Peach tree",,DE LA FONTAINE,301355.026,5036048.503,-73.544054,45.464356
54642,16,Verdun,,Norway Maple,,DE LA FONTAINE,301351.958,5036044.584,-73.544093,45.464321
54643,16,Verdun,,Norway Maple,,DE LA FONTAINE,301351.377,5036049.127,-73.5441,45.464362
54644,16,Verdun,,Norway Maple,,CORONATION,298115.199,5034372.715,-73.585461,45.449253
54645,16,Verdun,,Silver Maple,,CORONATION,298117.776,5034377.153,-73.585428,45.449293
54646,16,Verdun,,Silver Maple,,CORONATION,298121.266,5034379.991,-73.585384,45.449319
54647,16,Verdun,,Silver Maple,,CORONATION,298123.955,5034377.374,-73.585349,45.449295
54648,16,Verdun,,Norway Maple,,CORONATION,298123.188,5034368.937,-73.585359,45.449219
54649,16,Verdun,,Norway Maple,,CORONATION,298130.365,5034368.268,-73.585267,45.449213
54650,16,Verdun,,Norway Maple,,CORONATION,298130.028,5034377.605,-73.585272,45.449297
54652,16,Verdun,,Norway Maple,,CORONATION,298143.013,5034372.26,-73.585105,45.449249
54653,16,Verdun,,Norway Maple,,WILSON,298366.926,5034317.574,-73.582242,45.448759
54654,16,Verdun,,Red Oak,2025-06-01T00:00:00,WILSON,298374.742,5034326.653,-73.582142,45.448841
54655,16,Verdun,,Norway Maple,,WILSON,298388.673,5034317.245,-73.581964,45.448757
54656,16,Verdun,,Black Locust,,WILSON,298402.81,5034329.726,-73.581784,45.448869
54657,16,Verdun,,Bitternut Hickory,2022-05-12T00:00:00,WILSON,298414.649,5034328.341,-73.581632,45.448857
54658,16,Verdun,,Norway Maple,,WILSON,298421.491,5034330.256,-73.581545,45.448874
54660,16,Verdun,,Norway Maple,,WILSON,298409.764,5034314.276,-73.581694,45.44873
54662,16,Verdun,,Littleleaf European Linden,,WILSON,298436.783,5034308.232,-73.581349,45.448676
54663,16,Verdun,,Norway Maple,,WILSON,298445.029,5034307.658,-73.581244,45.448671
54664,16,Verdun,,Littleleaf European Linden,,WILSON,298452.681,5034305.531,-73.581146,45.448652
54665,16,Verdun,,Norway Maple,,CORONATION,298103.899,5034370.431,-73.585606,45.449232
54666,16,Verdun,,Deborah Norway Maple,,CORONATION,298111.264,5034368.846,-73.585511,45.449218
54667,16,Verdun,,Littleleaf European Linden,,WILSON,298459.442,5034304.53,-73.581059,45.448643
54668,16,Verdun,,Littleleaf European Linden,,WILSON,298466.665,5034311.591,-73.580967,45.448706
54669,16,Verdun,,Littleleaf European Linden,,WILSON,298468.627,5034324.352,-73.580942,45.448821
54670,16,Verdun,,Siberian Elm,,WILSON,298458.539,5034330.668,-73.581071,45.448878
54671,16,Verdun,,Littleleaf European Linden,,WILSON,298449.268,5034326.026,-73.58119,45.448836
54672,16,Verdun,,Black Locust,,WILSON,298473.281,5034331.835,-73.580883,45.448889
54673,16,Verdun,,Littleleaf European Linden,,WILSON,298487.563,5034332.185,-73.5807,45.448892
54674,16,Verdun,,Swamp White Oak,,WILSON,298508.343,5034331.006,-73.580434,45.448881
54675,16,Verdun,,Littleleaf European Linden,,WILSON,298517.729,5034330.263,-73.580314,45.448875
54676,16,Verdun,,Silver Maple,,WILSON,298529.056,5034329.138,-73.58017,45.448865
54677,16,Verdun,,Silver Maple,,WILSON,298546.224,5034328.653,-73.57995,45.448861
54678,16,Verdun,,Norway Maple,,WILSON,298552.966,5034326.611,-73.579864,45.448842
54679,16,Verdun,,Silver Maple,,WILSON,298561.948,5034327.787,-73.579749,45.448853
54680,16,Verdun,,Norway Maple,,WILSON,298559.581,5034324.318,-73.579779,45.448822
54681,16,Verdun,,Norway Maple,,WILSON,298564.585,5034321.038,-73.579715,45.448792
54682,16,Verdun,,Norway Maple,,WILSON,298563.442,5034315.883,-73.57973,45.448746
54683,16,Verdun,,Norway Maple,,WILSON,298565.719,5034309.942,-73.579701,45.448692
54684,16,Verdun,,Norway Maple,,WILSON,298561.329,5034307.821,-73.579757,45.448673
54685,16,Verdun,,Norway Maple,,WILSON,298558.121,5034303.859,-73.579798,45.448638
54686,16,Verdun,,Norway Maple,,WILSON,298553.025,5034304.063,-73.579863,45.448639
54687,16,Verdun,,Norway Maple,,WILSON,298548.309,5034299.508,-73.579923,45.448598
54688,16,Verdun,,Littleleaf European Linden,,WILSON,298522.593,5034297.085,-73.580252,45.448576
54689,16,Verdun,,Littleleaf European Linden,,WILSON,298520.171,5034300.652,-73.580283,45.448608
54690,16,Verdun,,Littleleaf European Linden,,WILSON,298519.126,5034304.251,-73.580296,45.448641
54691,16,Verdun,,Littleleaf European Linden,,WILSON,298518.674,5034308.936,-73.580302,45.448683
54692,16,Verdun,,Littleleaf European Linden,,WILSON,298519.962,5034313.833,-73.580286,45.448727
54693,16,Verdun,,Littleleaf European Linden,,WILSON,298522.925,5034317.291,-73.580248,45.448758
54694,16,Verdun,,Littleleaf European Linden,,WILSON,298527.444,5034320.082,-73.58019,45.448783
54695,16,Verdun,,Littleleaf European Linden,,WILSON,298531.208,5034320.528,-73.580142,45.448787
54696,16,Verdun,,Red Ash,,WILSON,298482.14,5034303.972,-73.580769,45.448638
54697,16,Verdun,,Black Locust,,WILSON,298493.707,5034296.641,-73.580621,45.448572
54699,16,Verdun,,Bitternut Hickory,2022-05-12T00:00:00,WILSON,298538.961,5034291.725,-73.580043,45.448528
54700,16,Verdun,,Norway Maple,,WILSON,298560.026,5034293.336,-73.579773,45.448543
54701,16,Verdun,,Eastern White Cedar,2024-10-26T00:00:00,WILSON,298563.547,5034290.771,-73.579728,45.44852
54702,16,Verdun,,Norway Maple,,WILSON,298568.075,5034290.627,-73.57967,45.448519
54703,16,Verdun,,Norway Maple,,WILSON,298569.824,5034294.364,-73.579648,45.448552
54704,16,Verdun,,Norway Maple,,WILSON,298567.227,5034294.001,-73.579681,45.448549
54705,16,Verdun,,Norway Maple,,WILSON,298564.338,5034295.33,-73.579718,45.448561
54706,16,Verdun,,Norway Maple,,WILSON,298568.428,5034296.896,-73.579666,45.448575
54707,16,Verdun,,Norway Maple,,WILSON,298568.833,5034299.625,-73.579661,45.4486
54708,16,Verdun,,Norway Maple,,WILSON,298573.514,5034299.564,-73.579601,45.448599
54709,16,Verdun,,Ginkgo biloba mâle,2024-10-26T00:00:00,WILSON,298578.138,5034298.251,-73.579542,45.448587
54710,16,Verdun,,Norway Maple,,WILSON,298578.47,5034302.823,-73.579538,45.448628
54711,16,Verdun,,Downy Serviceberry,2024-10-26T00:00:00,WILSON,298579.127,5034307.918,-73.579529,45.448674
54712,16,Verdun,,Ginkgo biloba mâle,2024-10-26T00:00:00,WILSON,298579.954,5034311.986,-73.579519,45.448711
54713,16,Verdun,,Littleleaf European Linden,,WILSON,298584.915,5034287.945,-73.579455,45.448495
54714,16,Verdun,,Littleleaf European Linden,,WILSON,298590.169,5034284.92,-73.579388,45.448467
54715,16,Verdun,,Littleleaf European Linden,,WILSON,298594.133,5034284.199,-73.579337,45.448461
54716,16,Verdun,,Basswood,,WILSON,298598.43,5034283.768,-73.579282,45.448457
54717,16,Verdun,,Basswood,,WILSON,298603.707,5034283.251,-73.579215,45.448453
54718,16,Verdun,,Basswood,,WILSON,298615.761,5034280.943,-73.579061,45.448432
54719,16,Verdun,,Basswood,,WILSON,298627.776,5034278.938,-73.578907,45.448414
54720,16,Verdun,,Basswood,,WILSON,298632.098,5034277.75,-73.578852,45.448403
54721,16,Verdun,,Basswood,,WILSON,298636.598,5034276.723,-73.578794,45.448394
54722,16,Verdun,,Basswood,,WILSON,298641.216,5034275.799,-73.578735,45.448386
54723,16,Verdun,,Silver Maple,,WILSON,298649.506,5034274.982,-73.578629,45.448379
54724,16,Verdun,,Basswood,,WILSON,298685.557,5034272.462,-73.578168,45.448356
54725,16,Verdun,,Red Ash,,WILSON,298682.802,5034280.194,-73.578203,45.448426
54726,16,Verdun,,Silver Maple,,WILSON,298673.008,5034284.543,-73.578329,45.448465
54727,16,Verdun,,Silver Maple,,WILSON,298678.532,5034305.343,-73.578258,45.448652
54728,16,Verdun,,Ohio Buckeye,2022-05-12T00:00:00,WILSON,298681.195,5034320.618,-73.578225,45.44879
54729,16,Verdun,,Common Hackberry,2024-10-26T00:00:00,WILSON,298661.199,5034322.401,-73.57848,45.448805
54730,16,Verdun,,Norway Spruce,,WILSON,298656.074,5034316.162,-73.578546,45.448749
54731,16,Verdun,,Basswood,,WILSON,298656.963,5034312.902,-73.578534,45.44872
54732,16,Verdun,,Norway Spruce,,WILSON,298652.536,5034307.493,-73.578591,45.448671
54733,16,Verdun,,Red Oak,,WILSON,298663.409,5034301.666,-73.578452,45.448619
54734,16,Verdun,,Norway Maple,,WILSON,298654.631,5034293.296,-73.578564,45.448543
54735,16,Verdun,,Blue-beech,2022-05-12T00:00:00,WILSON,298634.027,5034322.284,-73.578828,45.448804
54736,16,Verdun,,Littleleaf European Linden,,WILSON,298618.217,5034323.649,-73.57903,45.448816
54737,16,Verdun,,White Spruce,,NORMAN-DAWE,298671.875,5034726.487,-73.578349,45.452442
54738,16,Verdun,,Norway Spruce,,NORMAN-DAWE,298671.171,5034721.151,-73.578358,45.452394
54739,16,Verdun,,Norway Spruce,,NORMAN-DAWE,298669.485,5034723.569,-73.578379,45.452415
54740,16,Verdun,,Littleleaf European Linden,,NORMAN-DAWE,298664.963,5034720.633,-73.578437,45.452389
54741,16,Verdun,,Silver Maple,2024-10-26T00:00:00,NORMAN-DAWE,298665.08,5034726.523,-73.578436,45.452442
54742,16,Verdun,,Amelanchier laevis,2024-10-26T00:00:00,NORMAN-DAWE,298666.704,5034728.992,-73.578415,45.452464
54743,16,Verdun,,Littleleaf European Linden,,NORMAN-DAWE,298663.293,5034730.554,-73.578458,45.452478
