EMP_NO,ARROND,ARROND_NOM,Rue,Essence_ang,Date_Plantation,NOM_PARC,Coord_X,Coord_Y,Longitude,Latitude
2,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2004-06-16T00:00:00,PRINCE-ARTHUR,299130.596,5041570.5,-73.572563,45.514031
51,5,Le Plateau-Mont-Royal,,Maidenhair Tree,2017-09-01T00:00:00,PRINCE-ARTHUR,299243.446,5041740.863,-73.571121,45.515565
58,5,Le Plateau-Mont-Royal,,Western Catalpa,2024-06-04T00:00:00,PRINCE-ARTHUR,299187.015,5041650.886,-73.571842,45.514755
259,5,Le Plateau-Mont-Royal,,Swamp White Oak,2011-05-20T00:00:00,BALDWIN,299932.747,5043858.5,-73.562319,45.534625
308,5,Le Plateau-Mont-Royal,,Ohio Buckeye,2004-10-19T00:00:00,URBAIN-GRAVELINE,299641.669,5042477.5,-73.566031,45.522197
309,5,Le Plateau-Mont-Royal,,Ohio Buckeye,2004-10-19T00:00:00,URBAIN-GRAVELINE,299662.196,5042475.5,-73.565768,45.522179
310,5,Le Plateau-Mont-Royal,,Ohio Buckeye,2004-10-19T00:00:00,URBAIN-GRAVELINE,299651.552,5042458.5,-73.565905,45.522026
311,5,Le Plateau-Mont-Royal,,Ohio Buckeye,2004-10-19T00:00:00,URBAIN-GRAVELINE,299659.506,5042439.5,-73.565803,45.521855
312,5,Le Plateau-Mont-Royal,,Dolgo Crab Apple,2004-10-10T00:00:00,URBAIN-GRAVELINE,299619.447,5042457.5,-73.566316,45.522016
313,5,Le Plateau-Mont-Royal,,Dolgo Crab Apple,2004-10-19T00:00:00,URBAIN-GRAVELINE,299623.775,5042463,-73.56626,45.522066
314,5,Le Plateau-Mont-Royal,,Dolgo Crab Apple,2004-10-19T00:00:00,URBAIN-GRAVELINE,299627.342,5042469.5,-73.566215,45.522124
315,5,Le Plateau-Mont-Royal,,Dolgo Crab Apple,2004-10-19T00:00:00,URBAIN-GRAVELINE,299631.201,5042475,-73.566165,45.522174
316,5,Le Plateau-Mont-Royal,,Dolgo Crab Apple,2004-10-19T00:00:00,URBAIN-GRAVELINE,299634.944,5042481,-73.566117,45.522228
317,5,Le Plateau-Mont-Royal,,Dolgo Crab Apple,2004-10-19T00:00:00,URBAIN-GRAVELINE,299638.57,5042487,-73.566071,45.522282
318,5,Le Plateau-Mont-Royal,,Dolgo Crab Apple,2004-10-19T00:00:00,URBAIN-GRAVELINE,299646.046,5042498.5,-73.565975,45.522386
319,5,Le Plateau-Mont-Royal,,Dolgo Crab Apple,2004-10-19T00:00:00,URBAIN-GRAVELINE,299649.856,5042503.5,-73.565927,45.522431
320,5,Le Plateau-Mont-Royal,,Dolgo Crab Apple,2004-10-19T00:00:00,URBAIN-GRAVELINE,299652.605,5042420.5,-73.565891,45.521684
321,5,Le Plateau-Mont-Royal,,Dolgo Crab Apple,2004-10-19T00:00:00,URBAIN-GRAVELINE,299647.634,5042425,-73.565954,45.521724
346,5,Le Plateau-Mont-Royal,,Skyline Honey-Locust,2004-05-16T00:00:00,ALBERT-SAINT-MARTIN,298298.453,5042881.5,-73.583231,45.525821
347,5,Le Plateau-Mont-Royal,,Skyline Honey-Locust,2004-05-16T00:00:00,ALBERT-SAINT-MARTIN,298315.922,5042870,-73.583007,45.525717
348,5,Le Plateau-Mont-Royal,,Ivory Silk Japanese Tree Lilac,2004-10-06T00:00:00,ALBERT-SAINT-MARTIN,298300.675,5042870,-73.583202,45.525717
349,5,Le Plateau-Mont-Royal,,Common Hackberry,2004-05-16T00:00:00,ALBERT-SAINT-MARTIN,298310.266,5042849.5,-73.583079,45.525533
350,5,Le Plateau-Mont-Royal,,Rosthern Crab Apple,2024-06-11T00:00:00,ALBERT-SAINT-MARTIN,298291.494,5042865,-73.58332,45.525672
351,5,Le Plateau-Mont-Royal,,Common Hackberry,2004-05-16T00:00:00,ALBERT-SAINT-MARTIN,298288.161,5042865,-73.583363,45.525672
352,5,Le Plateau-Mont-Royal,,Rinki Plum-leaved Crab Apple,2013-10-08T00:00:00,ALBERT-SAINT-MARTIN,298284.243,5042870,-73.583413,45.525717
353,5,Le Plateau-Mont-Royal,,Indian Magic Crab Apple,2024-06-11T00:00:00,ALBERT-SAINT-MARTIN,298279.33,5042873.5,-73.583476,45.525749
354,5,Le Plateau-Mont-Royal,,Tower Poplar,2005-05-11T00:00:00,DEVONSHIRE,298812.201,5041674.5,-73.576639,45.514964
355,5,Le Plateau-Mont-Royal,,Tower Poplar,2005-05-11T00:00:00,DEVONSHIRE,298810.655,5041672,-73.576659,45.514942
356,5,Le Plateau-Mont-Royal,,Tower Poplar,2005-05-11T00:00:00,DEVONSHIRE,298809.215,5041669.5,-73.576678,45.514919
357,5,Le Plateau-Mont-Royal,,Tower Poplar,2005-05-11T00:00:00,DEVONSHIRE,298807.37,5041666.5,-73.576701,45.514892
358,5,Le Plateau-Mont-Royal,,Tower Poplar,2005-05-11T00:00:00,DEVONSHIRE,298806,5041663.907,-73.576719,45.514869
359,5,Le Plateau-Mont-Royal,,Tower Poplar,2005-05-11T00:00:00,DEVONSHIRE,298804.079,5041661.5,-73.576743,45.514847
360,5,Le Plateau-Mont-Royal,,Ronald Littleleaf Linden,2004-09-15T00:00:00,DEVONSHIRE,298814.166,5041649,-73.576614,45.514735
361,5,Le Plateau-Mont-Royal,,Ronald Littleleaf Linden,2004-09-15T00:00:00,DEVONSHIRE,298809.845,5041652,-73.576669,45.514762
362,5,Le Plateau-Mont-Royal,,Ronald Littleleaf Linden,2004-09-15T00:00:00,DEVONSHIRE,298805.615,5041654.5,-73.576723,45.514784
363,5,Le Plateau-Mont-Royal,,Ronald Littleleaf Linden,2004-09-15T00:00:00,DEVONSHIRE,298808.585,5041659,-73.576685,45.514825
364,5,Le Plateau-Mont-Royal,,Ronald Littleleaf Linden,2005-06-02T00:00:00,DEVONSHIRE,298812.725,5041656.5,-73.576632,45.514802
365,5,Le Plateau-Mont-Royal,,Ronald Littleleaf Linden,2005-10-17T00:00:00,DEVONSHIRE,298816.911,5041653.5,-73.576579,45.514775
366,5,Le Plateau-Mont-Royal,,Ronald Littleleaf Linden,2004-09-15T00:00:00,DEVONSHIRE,298823.842,5041664.5,-73.57649,45.514874
367,5,Le Plateau-Mont-Royal,,Ronald Littleleaf Linden,2004-09-15T00:00:00,DEVONSHIRE,298819.476,5041667,-73.576546,45.514897
368,5,Le Plateau-Mont-Royal,,Ronald Littleleaf Linden,2004-09-15T00:00:00,DEVONSHIRE,298815.246,5041670,-73.5766,45.514924
369,5,Le Plateau-Mont-Royal,,Sugar Maple,2005-06-29T00:00:00,DEVONSHIRE,298842.714,5041637,-73.576248,45.514627
370,5,Le Plateau-Mont-Royal,,Sugar Maple,2005-06-29T00:00:00,DEVONSHIRE,298851.834,5041651.5,-73.576132,45.514758
371,5,Le Plateau-Mont-Royal,,Sugar Maple,2005-06-29T00:00:00,DEVONSHIRE,298846.704,5041652,-73.576197,45.514762
372,5,Le Plateau-Mont-Royal,,Kentucky Coffee Tree,2005-06-02T00:00:00,DEVONSHIRE,298840.477,5041633,-73.576277,45.514591
373,5,Le Plateau-Mont-Royal,,Kentucky Coffee Tree,2005-06-02T00:00:00,DEVONSHIRE,298850.754,5041649.5,-73.576146,45.51474
374,5,Le Plateau-Mont-Royal,,Kentucky Coffee Tree,2005-06-02T00:00:00,DEVONSHIRE,298786.173,5041667,-73.576972,45.514897
375,5,Le Plateau-Mont-Royal,,Kentucky Coffee Tree,2005-06-02T00:00:00,DEVONSHIRE,298800.619,5041685.5,-73.576788,45.515063
376,5,Le Plateau-Mont-Royal,,Kentucky Coffee Tree,2005-06-02T00:00:00,DEVONSHIRE,298810.745,5041679.5,-73.576658,45.515009
493,5,Le Plateau-Mont-Royal,,Ivory Silk Japanese Tree Lilac,2005-05-25T00:00:00,HUTCHISON/VAN HORNE / PARC TOTO BISSAINTHE,296166.911,5042790.5,-73.610517,45.524979
494,5,Le Plateau-Mont-Royal,,Ivory Silk Japanese Tree Lilac,2005-05-25T00:00:00,HUTCHISON/VAN HORNE / PARC TOTO BISSAINTHE,296159.44,5042795.5,-73.610612,45.525024
495,5,Le Plateau-Mont-Royal,,Common Honey-Locust,,HUTCHISON/VAN HORNE / PARC TOTO BISSAINTHE,296162.005,5042804.5,-73.61058,45.525105
496,5,Le Plateau-Mont-Royal,,Red Oak,2005-05-25T00:00:00,HUTCHISON/VAN HORNE / PARC TOTO BISSAINTHE,296173.931,5042822,-73.610427,45.525262
564,5,Le Plateau-Mont-Royal,,Fastigiate English Oak,2005-05-11T00:00:00,GERALD-GODIN,298448.112,5042723.5,-73.581313,45.5244
565,5,Le Plateau-Mont-Royal,,Fastigiate English Oak,2005-05-11T00:00:00,GERALD-GODIN,298446.416,5042721,-73.581335,45.524378
566,5,Le Plateau-Mont-Royal,,Fastigiate English Oak,2005-05-11T00:00:00,GERALD-GODIN,298444.544,5042718.5,-73.581359,45.524355
718,5,Le Plateau-Mont-Royal,,Silver Maple,,"LORIMIER, DE",298602.668,5044145.5,-73.579352,45.537197
720,5,Le Plateau-Mont-Royal,,Autumn Blaze Freeman Maple,2017-09-01T00:00:00,PRINCE-ARTHUR,299228.209,5041714.089,-73.571315,45.515324
809,5,Le Plateau-Mont-Royal,,Sugar Maple,2005-06-02T00:00:00,SIR-WILFRID-LAURIER,297968.004,5043526.5,-73.58747,45.531621
924,5,Le Plateau-Mont-Royal,,Littleleaf European Linden,2004-06-23T00:00:00,"BULLION, DE",299156.18,5041808.5,-73.572238,45.516173
925,5,Le Plateau-Mont-Royal,,Littleleaf European Linden,2004-06-23T00:00:00,"BULLION, DE",299153.075,5041804,-73.572278,45.516132
926,5,Le Plateau-Mont-Royal,,Littleleaf European Linden,2004-06-23T00:00:00,"BULLION, DE",299149.159,5041798.5,-73.572328,45.516083
927,5,Le Plateau-Mont-Royal,,Littleleaf European Linden,2004-06-23T00:00:00,"BULLION, DE",299140.744,5041785.5,-73.572436,45.515966
928,5,Le Plateau-Mont-Royal,,Schubert's Chokecherry,2004-06-23T00:00:00,"BULLION, DE",299151.68,5041771.5,-73.572295,45.51584
929,5,Le Plateau-Mont-Royal,,Schubert's Chokecherry,2004-06-23T00:00:00,"BULLION, DE",299160.32,5041773.5,-73.572185,45.515858
930,5,Le Plateau-Mont-Royal,,Schubert's Chokecherry,2004-06-23T00:00:00,"BULLION, DE",299161.221,5041769,-73.572173,45.515818
931,5,Le Plateau-Mont-Royal,,Red Oak,2004-05-16T00:00:00,"BULLION, DE",299171.032,5041774.5,-73.572048,45.515867
932,5,Le Plateau-Mont-Royal,,Littleleaf European Linden,2004-06-23T00:00:00,"BULLION, DE",299165.136,5041755,-73.572123,45.515692
933,5,Le Plateau-Mont-Royal,,Littleleaf European Linden,2004-06-23T00:00:00,"BULLION, DE",299172.922,5041749.5,-73.572023,45.515642
934,5,Le Plateau-Mont-Royal,,Armstrong Red Maple,2004-06-23T00:00:00,"BULLION, DE",299185.118,5041745.5,-73.571867,45.515606
935,5,Le Plateau-Mont-Royal,,Armstrong Red Maple,2004-06-23T00:00:00,"BULLION, DE",299188.043,5041750.5,-73.57183,45.515651
936,5,Le Plateau-Mont-Royal,,Armstrong Red Maple,2004-06-23T00:00:00,"BULLION, DE",299196.938,5041765,-73.571716,45.515782
937,5,Le Plateau-Mont-Royal,,Armstrong Red Maple,2004-06-23T00:00:00,"BULLION, DE",299200.24,5041770.5,-73.571674,45.515831
938,5,Le Plateau-Mont-Royal,,Schubert's Chokecherry,2004-06-23T00:00:00,"BULLION, DE",299200.195,5041777.5,-73.571675,45.515894
939,5,Le Plateau-Mont-Royal,,Schubert's Chokecherry,2004-06-23T00:00:00,"BULLION, DE",299190.339,5041776.5,-73.571801,45.515885
940,5,Le Plateau-Mont-Royal,,Schubert's Chokecherry,2004-06-23T00:00:00,"BULLION, DE",299189.393,5041781,-73.571813,45.515926
941,5,Le Plateau-Mont-Royal,,Winter Gold Crab Apple,2005-10-06T00:00:00,"BULLION, DE",299179.087,5041778,-73.571945,45.515899
942,5,Le Plateau-Mont-Royal,,Winter Gold Crab Apple,2005-10-06T00:00:00,"BULLION, DE",299179.807,5041773.5,-73.571935,45.515858
943,5,Le Plateau-Mont-Royal,,Winter Gold Crab Apple,2005-10-06T00:00:00,"BULLION, DE",299167.296,5041769.5,-73.572096,45.515822
944,5,Le Plateau-Mont-Royal,,Winter Gold Crab Apple,2005-10-06T00:00:00,"BULLION, DE",299166.081,5041774.5,-73.572111,45.515867
971,5,Le Plateau-Mont-Royal,,Greenspire Littleleaf Linden,2005-10-05T00:00:00,ALPHONSE-TELESPHORE-LEPINE,297564.643,5042922.5,-73.592626,45.526182
972,5,Le Plateau-Mont-Royal,,Greenspire Littleleaf Linden,2005-10-05T00:00:00,ALPHONSE-TELESPHORE-LEPINE,297588.471,5042908,-73.59232,45.526052
973,5,Le Plateau-Mont-Royal,,Robinson Crab Apple,2005-10-03T00:00:00,ALPHONSE-TELESPHORE-LEPINE,297600.045,5042900.5,-73.592172,45.525985
974,5,Le Plateau-Mont-Royal,,Robinson Crab Apple,2005-10-03T00:00:00,ALPHONSE-TELESPHORE-LEPINE,297604.936,5042897.5,-73.592109,45.525958
975,5,Le Plateau-Mont-Royal,,Indian Magic Crab Apple,2008-11-04T00:00:00,ALPHONSE-TELESPHORE-LEPINE,297609.512,5042894,-73.592051,45.525926
976,5,Le Plateau-Mont-Royal,,Gray Birch,2024-06-11T00:00:00,ALPHONSE-TELESPHORE-LEPINE,297554.501,5042925.5,-73.592755,45.526209
977,5,Le Plateau-Mont-Royal,,Greenspire Littleleaf Linden,2005-10-03T00:00:00,ALPHONSE-TELESPHORE-LEPINE,297578.555,5042910.5,-73.592447,45.526075
978,5,Le Plateau-Mont-Royal,,Greenspire Littleleaf Linden,2005-10-03T00:00:00,ALPHONSE-TELESPHORE-LEPINE,297566.083,5042917.5,-73.592607,45.526137
979,5,Le Plateau-Mont-Royal,,Shademaster Honey-Locust,2005-10-03T00:00:00,ALPHONSE-TELESPHORE-LEPINE,297551.263,5042921,-73.592797,45.526169
980,5,Le Plateau-Mont-Royal,,Sugar Maple,2024-06-11T00:00:00,ALPHONSE-TELESPHORE-LEPINE,297558.667,5042918,-73.592702,45.526142
981,5,Le Plateau-Mont-Royal,,Cercis canadensis,2024-06-11T00:00:00,ALPHONSE-TELESPHORE-LEPINE,297559.93,5042912,-73.592686,45.526088
982,5,Le Plateau-Mont-Royal,,Heritage River Birch,2024-06-11T00:00:00,ALPHONSE-TELESPHORE-LEPINE,297546.511,5042914,-73.592858,45.526106
983,5,Le Plateau-Mont-Royal,,Shademaster Honey-Locust,2005-10-03T00:00:00,ALPHONSE-TELESPHORE-LEPINE,297554.246,5042910.5,-73.592759,45.526074
984,5,Le Plateau-Mont-Royal,,Colorata European Birdcherry,2005-10-17T00:00:00,ALPHONSE-TELESPHORE-LEPINE,297542.608,5042907,-73.592907,45.526043
985,5,Le Plateau-Mont-Royal,,Shademaster Honey-Locust,2005-10-03T00:00:00,ALPHONSE-TELESPHORE-LEPINE,297554.655,5042891.5,-73.592753,45.525903
986,5,Le Plateau-Mont-Royal,,Shademaster Honey-Locust,2005-10-03T00:00:00,ALPHONSE-TELESPHORE-LEPINE,297538.924,5042888,-73.592954,45.525872
987,5,Le Plateau-Mont-Royal,,Shademaster Honey-Locust,2005-10-03T00:00:00,ALPHONSE-TELESPHORE-LEPINE,297547.754,5042883,-73.592841,45.525827
988,5,Le Plateau-Mont-Royal,,Colorata European Birdcherry,2005-10-17T00:00:00,ALPHONSE-TELESPHORE-LEPINE,297530.811,5042887,-73.593058,45.525863
989,5,Le Plateau-Mont-Royal,,Shademaster Honey-Locust,2005-10-03T00:00:00,ALPHONSE-TELESPHORE-LEPINE,297534.246,5042880,-73.593014,45.5258
990,5,Le Plateau-Mont-Royal,,Summit Red Ash,2005-10-03T00:00:00,ALPHONSE-TELESPHORE-LEPINE,297537.345,5042870.5,-73.592974,45.525714
991,5,Le Plateau-Mont-Royal,,Fastigiate English Oak,2008-05-20T00:00:00,ALPHONSE-TELESPHORE-LEPINE,297545.824,5042871,-73.592866,45.525719
992,5,Le Plateau-Mont-Royal,,Fastigiate English Oak,2008-05-20T00:00:00,ALPHONSE-TELESPHORE-LEPINE,297552.57,5042867.5,-73.592779,45.525687
993,5,Le Plateau-Mont-Royal,,Fastigiate English Oak,2008-05-20T00:00:00,ALPHONSE-TELESPHORE-LEPINE,297559.099,5042865.5,-73.592696,45.525669
994,5,Le Plateau-Mont-Royal,,Shademaster Honey-Locust,2005-10-03T00:00:00,ALPHONSE-TELESPHORE-LEPINE,297562.199,5042873.5,-73.592656,45.525741
995,5,Le Plateau-Mont-Royal,,Shademaster Honey-Locust,2005-10-03T00:00:00,ALPHONSE-TELESPHORE-LEPINE,297569.918,5042889,-73.592558,45.525881
996,5,Le Plateau-Mont-Royal,,Shademaster Honey-Locust,2005-10-03T00:00:00,ALPHONSE-TELESPHORE-LEPINE,297587.442,5042900,-73.592333,45.52598
997,5,Le Plateau-Mont-Royal,,Imperialis European Black Alder,2024-06-11T00:00:00,ALPHONSE-TELESPHORE-LEPINE,297594.129,5042894.5,-73.592248,45.525931
998,5,Le Plateau-Mont-Royal,,Sugar Maple,2012-10-02T00:00:00,ALPHONSE-TELESPHORE-LEPINE,297598.807,5042889.5,-73.592188,45.525886
999,5,Le Plateau-Mont-Royal,,Schwedleri Norway Maple,2005-11-02T00:00:00,ALPHONSE-TELESPHORE-LEPINE,297596.409,5042876,-73.592218,45.525764
1000,5,Le Plateau-Mont-Royal,,Ruby Slippers Ginnala Maple,2024-06-11T00:00:00,ALPHONSE-TELESPHORE-LEPINE,297561.77,5042854.713,-73.592661,45.525572
1147,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-31T00:00:00,SIR-WILFRID-LAURIER,297944.808,5043582,-73.587768,45.532121
1148,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-31T00:00:00,SIR-WILFRID-LAURIER,297941.65,5043584,-73.587808,45.532139
1149,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-31T00:00:00,SIR-WILFRID-LAURIER,297934.808,5043586.5,-73.587896,45.532161
1150,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-31T00:00:00,SIR-WILFRID-LAURIER,297917.483,5043592,-73.588118,45.53221
1152,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-31T00:00:00,SIR-WILFRID-LAURIER,297906.802,5043594.5,-73.588255,45.532233
1153,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-31T00:00:00,SIR-WILFRID-LAURIER,297903.448,5043595,-73.588298,45.532237
1155,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-31T00:00:00,SIR-WILFRID-LAURIER,297896.862,5043595.5,-73.588382,45.532242
1156,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-31T00:00:00,SIR-WILFRID-LAURIER,297893.644,5043596,-73.588423,45.532246
1157,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-31T00:00:00,SIR-WILFRID-LAURIER,297890.43,5043596,-73.588464,45.532246
1158,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-31T00:00:00,SIR-WILFRID-LAURIER,297887.196,5043596,-73.588506,45.532246
1159,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-31T00:00:00,SIR-WILFRID-LAURIER,297884.397,5043596,-73.588542,45.532246
1161,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-31T00:00:00,SIR-WILFRID-LAURIER,297876.919,5043596,-73.588637,45.532246
1162,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-31T00:00:00,SIR-WILFRID-LAURIER,297873.212,5043595.5,-73.588685,45.532241
1164,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-31T00:00:00,SIR-WILFRID-LAURIER,297866.139,5043594,-73.588775,45.532228
1165,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-31T00:00:00,SIR-WILFRID-LAURIER,297862.673,5043593,-73.58882,45.532219
1166,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-31T00:00:00,SIR-WILFRID-LAURIER,297859.425,5043592,-73.588861,45.53221
1167,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-31T00:00:00,SIR-WILFRID-LAURIER,297856.607,5043591,-73.588897,45.532201
1168,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-31T00:00:00,SIR-WILFRID-LAURIER,297853.93,5043590,-73.588932,45.532192
1169,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-31T00:00:00,SIR-WILFRID-LAURIER,297850.422,5043588.5,-73.588977,45.532178
1170,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-31T00:00:00,SIR-WILFRID-LAURIER,297844.866,5043586,-73.589048,45.532156
1171,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-31T00:00:00,SIR-WILFRID-LAURIER,297841.65,5043584.5,-73.589089,45.532142
1172,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-31T00:00:00,SIR-WILFRID-LAURIER,297838.492,5043582,-73.589129,45.53212
1173,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-31T00:00:00,SIR-WILFRID-LAURIER,297835.042,5043580,-73.589173,45.532102
1174,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-31T00:00:00,SIR-WILFRID-LAURIER,297831.942,5043578.5,-73.589213,45.532088
1175,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-31T00:00:00,SIR-WILFRID-LAURIER,297828.843,5043576.5,-73.589253,45.53207
1176,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-31T00:00:00,SIR-WILFRID-LAURIER,297825.568,5043574,-73.589295,45.532048
1177,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-31T00:00:00,SIR-WILFRID-LAURIER,297822.819,5043572,-73.58933,45.532029
1178,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-31T00:00:00,SIR-WILFRID-LAURIER,297819.661,5043569.5,-73.58937,45.532007
1179,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-31T00:00:00,SIR-WILFRID-LAURIER,297814.106,5043565,-73.589441,45.531966
1180,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-31T00:00:00,SIR-WILFRID-LAURIER,297811.416,5043562.5,-73.589476,45.531944
1181,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-31T00:00:00,SIR-WILFRID-LAURIER,297808.901,5043559.5,-73.589508,45.531917
1182,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-31T00:00:00,SIR-WILFRID-LAURIER,297806.211,5043557,-73.589542,45.531894
1191,5,Le Plateau-Mont-Royal,,Deborah Norway Maple,2005-11-01T00:00:00,SIR-WILFRID-LAURIER,297885.676,5043606.5,-73.588525,45.532341
1192,5,Le Plateau-Mont-Royal,,Malus Spring Snow,2020-08-10T00:00:00,SIR-WILFRID-LAURIER,297876.67,5043606.5,-73.588641,45.53234
1193,5,Le Plateau-Mont-Royal,,Malus Spring Snow,2020-08-10T00:00:00,SIR-WILFRID-LAURIER,297873.571,5043615,-73.588681,45.532417
1194,5,Le Plateau-Mont-Royal,,Common Hackberry,2005-11-01T00:00:00,SIR-WILFRID-LAURIER,297930.296,5043595,-73.587954,45.532238
1195,5,Le Plateau-Mont-Royal,,Common Hackberry,2005-11-01T00:00:00,SIR-WILFRID-LAURIER,297924.039,5043599.5,-73.588034,45.532278
1196,5,Le Plateau-Mont-Royal,,Common Hackberry,2005-11-01T00:00:00,SIR-WILFRID-LAURIER,297915.559,5043601.5,-73.588143,45.532296
1197,5,Le Plateau-Mont-Royal,,Kentucky Coffee Tree,2018-10-23T00:00:00,SIR-WILFRID-LAURIER,297863.512,5043602,-73.588809,45.5323
1198,5,Le Plateau-Mont-Royal,,Common Hackberry,2005-11-01T00:00:00,SIR-WILFRID-LAURIER,297898.425,5043600,-73.588362,45.532282
1199,5,Le Plateau-Mont-Royal,,Common Hackberry,2005-11-01T00:00:00,SIR-WILFRID-LAURIER,297890.705,5043600,-73.588461,45.532282
1200,5,Le Plateau-Mont-Royal,,Common Hackberry,2005-11-01T00:00:00,SIR-WILFRID-LAURIER,297870.764,5043601,-73.588716,45.532291
1201,5,Le Plateau-Mont-Royal,,Serbian Spruce,2020-08-11T00:00:00,SIR-WILFRID-LAURIER,297895.325,5043606,-73.588402,45.532336
1202,5,Le Plateau-Mont-Royal,,Red Oak,2006-11-07T00:00:00,UNIVERSITY SETTLEMENT,299187.434,5041427,-73.571834,45.51274
1211,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-26T00:00:00,SAINT-MICHEL,297557.191,5042713.5,-73.592718,45.524302
1212,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-26T00:00:00,SAINT-MICHEL,297551.928,5042717,-73.592785,45.524333
1213,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-26T00:00:00,SAINT-MICHEL,297536.607,5042727,-73.592982,45.524423
1214,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-26T00:00:00,SAINT-MICHEL,297532.805,5042729.5,-73.59303,45.524445
1215,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-26T00:00:00,SAINT-MICHEL,297527.835,5042732.5,-73.593094,45.524472
1216,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-26T00:00:00,SAINT-MICHEL,297523.14,5042735.5,-73.593154,45.524499
1217,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-26T00:00:00,SAINT-MICHEL,297518.903,5042738.5,-73.593208,45.524526
1218,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-26T00:00:00,SAINT-MICHEL,297515.379,5042740.5,-73.593254,45.524544
1219,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-26T00:00:00,SAINT-MICHEL,297512.104,5042743,-73.593296,45.524567
1220,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-26T00:00:00,SAINT-MICHEL,297509.121,5042745,-73.593334,45.524585
1221,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-26T00:00:00,SAINT-MICHEL,297506.197,5042746.5,-73.593371,45.524598
1222,5,Le Plateau-Mont-Royal,,Columnare Norway Maple,2005-10-26T00:00:00,SAINT-MICHEL,297503.332,5042748.5,-73.593408,45.524616
1266,5,Le Plateau-Mont-Royal,,Skyline Honey-Locust,2005-11-03T00:00:00,LAURIER,297841.174,5043083.206,-73.589088,45.527631
1267,5,Le Plateau-Mont-Royal,,Skyline Honey-Locust,2005-11-03T00:00:00,LAURIER,297835.408,5043086.689,-73.589162,45.527663
1268,5,Le Plateau-Mont-Royal,,Imperialis European Black Alder,2012-10-08T00:00:00,LAURIER,297861.094,5043118.5,-73.588833,45.527949
1342,5,Le Plateau-Mont-Royal,,Cercis canadensis,2017-09-01T00:00:00,PRINCE-ARTHUR,299208.38,5041682.603,-73.571569,45.51504
1514,5,Le Plateau-Mont-Royal,,Skyline Honey-Locust,2006-11-07T00:00:00,CLAUDE-JUTRA,299121.386,5041468.5,-73.57268,45.513113
1633,5,Le Plateau-Mont-Royal,,Emerald Queen Norway Maple,2006-06-01T00:00:00,"COMPAGNONS-DE-SAINT-LAURENT, D",299038.913,5043747.737,-73.573762,45.533622
